B1_x,B1_y,H1_x,H1_y,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,E1_x,E1_y,F1_x,F1_y,G_x,G_y,H_x,H_y,I_x,I_y,H2_x,H2_y,B4_x,B4_y,J_x,J_y,B3_x,B3_y,B2_x,B2_y,S1_x,S1_y,SRP1_x,SRP1_y,S2_x,S2_y,SRP2_x,SRP2_y,manufacturer,type,class,buzzwords,drag_coeff
-405.0,-140.0,-676.0,-111.0,-832.0,308.0,-722.0,468.0,616.0,672.0,1295.0,1044.0,2324.0,1148.0,2870.0,1137.0,3529.0,1020.0,3925.0,739.0,4001.0,674.0,4075.0,200.0,3995.0,-18.0,3383.0,-94.0,2968.0,0.0,2563.0,-139.0,413.0,-157.0,782.0,-55.0,1623.0,198.0,1895.0,-94.0,2469.0,198.0,28,5,2,0;3;7,0.33205202
-393.0,-173.0,-819.0,-118.0,-941.0,233.0,-837.0,399.0,607.0,649.0,1304.0,985.0,1902.0,1052.0,2659.0,973.0,2813.0,939.0,3203.0,743.0,3873.0,634.0,3952.0,298.0,3900.0,-25.0,3298.0,-106.0,2855.0,0.0,2455.0,-167.0,424.0,-167.0,765.0,-70.0,1630.0,152.0,1915.0,-113.0,2330.0,162.0,28,3,3,3;6;7,0.21397293
-394.0,-173.0,-818.0,-119.0,-941.0,262.0,-814.0,410.0,607.0,650.0,1303.0,985.0,1837.0,1056.0,2623.0,973.0,2661.0,960.0,3383.0,726.0,3873.0,635.0,3952.0,309.0,3853.0,-29.0,3298.0,-105.0,2855.0,0.0,2456.0,-166.0,424.0,-185.0,765.0,-70.0,1630.0,153.0,1915.0,-113.0,2330.0,162.0,28,6,3,3;4;6,0.22163405
-443.0,-157.0,-607.0,-110.0,-890.0,237.0,-864.0,543.0,452.0,849.0,1168.0,1285.0,2258.0,1387.0,2857.0,1374.0,3550.0,1231.0,3866.0,916.0,3911.0,874.0,3995.0,183.0,3932.0,16.0,3384.0,-46.0,2933.0,0.0,2492.0,-119.0,442.0,-119.0,821.0,88.0,1585.0,423.0,1874.0,121.0,2448.0,430.0,28,0,2,0;7;10,0.33014622
-443.0,-157.0,-850.0,-5.0,-890.0,249.0,-864.0,544.0,451.0,848.0,1168.0,1285.0,2256.0,1387.0,2829.0,1375.0,3552.0,1233.0,3867.0,917.0,3912.0,873.0,3995.0,185.0,3936.0,17.0,3384.0,-46.0,2933.0,0.0,2492.0,-119.0,442.0,-119.0,821.0,88.0,1585.0,423.0,1875.0,121.0,2448.0,430.0,28,0,2,0;7;10,0.2949872
-446.0,-114.0,-824.0,-23.0,-890.0,205.0,-864.0,542.0,451.0,848.0,1192.0,1262.0,1856.0,1360.0,2796.0,1270.0,2970.0,1230.0,3716.0,964.0,3918.0,935.0,4019.0,378.0,3919.0,8.0,3397.0,-50.0,2933.0,0.0,2497.0,-123.0,454.0,-123.0,805.0,88.0,1592.0,405.0,1875.0,103.0,2438.0,391.0,28,7,2,3;7;10,0.2297774
-404.0,-131.0,-676.0,-102.0,-833.0,302.0,-722.0,477.0,614.0,684.0,1291.0,1058.0,2147.0,1160.0,2914.0,1095.0,2976.0,1079.0,3666.0,791.0,4111.0,750.0,4206.0,284.0,4132.0,1.0,3524.0,-74.0,3108.0,0.0,2703.0,-132.0,413.0,-132.0,782.0,-43.0,1622.0,212.0,1945.0,-79.0,2588.0,225.0,28,4,0,0;3;7,0.21158727
-386.0,-154.0,-632.0,-99.0,-766.0,151.0,-653.0,464.0,518.0,675.0,1161.0,1041.0,1974.0,1135.0,2610.0,1105.0,3081.0,1013.0,3384.0,723.0,3458.0,662.0,3557.0,304.0,3497.0,-1.0,3088.0,-65.0,2690.0,0.0,2293.0,-129.0,381.0,-129.0,686.0,-46.0,1530.0,207.0,1801.0,-80.0,2284.0,220.0,28,1,0,0;1;7,0.30755484
-386.0,-156.0,-632.0,-101.0,-766.0,144.0,-672.0,453.0,514.0,672.0,1161.0,1041.0,1948.0,1135.0,2603.0,1106.0,3082.0,1015.0,3384.0,724.0,3457.0,663.0,3557.0,306.0,3499.0,1.0,3089.0,-64.0,2690.0,0.0,2311.0,-128.0,383.0,-128.0,686.0,-47.0,1530.0,207.0,1802.0,-80.0,2284.0,220.0,28,1,0,1;3;7,0.30733585
-381.0,-140.0,-621.0,-113.0,-780.0,290.0,-658.0,461.0,485.0,677.0,1164.0,1036.0,1879.0,1127.0,2547.0,1036.0,2556.0,1033.0,3141.0,769.0,3548.0,729.0,3651.0,295.0,3588.0,-13.0,3092.0,-78.0,2690.0,0.0,2306.0,-145.0,383.0,-145.0,684.0,-48.0,1529.0,203.0,1803.0,-90.0,2287.0,209.0,28,6,0,3;4;7,0.23829164
-381.0,-140.0,-708.0,-104.0,-780.0,293.0,-750.0,397.0,483.0,678.0,1165.0,1037.0,1893.0,1127.0,2518.0,1045.0,2558.0,1028.0,3142.0,769.0,3548.0,729.0,3652.0,295.0,3588.0,-14.0,3094.0,-78.0,2690.0,0.0,2306.0,-145.0,383.0,-145.0,686.0,-51.0,1531.0,200.0,1801.0,-87.0,2285.0,211.0,28,6,0,3;4;7,0.23853233
-390.0,-119.0,-678.0,-105.0,-780.0,301.0,-642.0,468.0,444.0,673.0,1165.0,1033.0,1899.0,1122.0,2565.0,1060.0,2702.0,977.0,3031.0,770.0,3548.0,730.0,3651.0,290.0,3588.0,-17.0,3094.0,-81.0,2690.0,0.0,2302.0,-146.0,369.0,-146.0,686.0,-52.0,1531.0,198.0,1796.0,-87.0,2246.0,216.0,28,3,0,3;4;7,0.22996487
-390.0,-119.0,-697.0,-107.0,-780.0,291.0,-751.0,395.0,483.0,675.0,1165.0,1035.0,1813.0,1122.0,2511.0,1069.0,2700.0,978.0,3043.0,761.0,3548.0,730.0,3652.0,293.0,3588.0,-17.0,3094.0,-81.0,2690.0,0.0,2302.0,-146.0,369.0,-146.0,686.0,-52.0,1531.0,198.0,1796.0,-87.0,2246.0,216.0,28,3,0,3;4;7,0.22705863
-426.0,-103.0,-735.0,-28.0,-855.0,208.0,-820.0,523.0,448.0,793.0,1134.0,1224.0,1961.0,1340.0,2751.0,1313.0,3327.0,1176.0,3670.0,877.0,3725.0,788.0,3787.0,257.0,3709.0,6.0,3263.0,-46.0,2810.0,0.0,2416.0,-116.0,388.0,-116.0,767.0,45.0,1542.0,370.0,1788.0,55.0,2367.0,376.0,28,0,1,0;2;7,0.30807132
-426.0,-103.0,-735.0,-28.0,-855.0,208.0,-820.0,523.0,447.0,793.0,1133.0,1224.0,1960.0,1340.0,2750.0,1313.0,3327.0,1176.0,3670.0,876.0,3725.0,788.0,3787.0,257.0,3709.0,6.0,3263.0,-46.0,2810.0,0.0,2416.0,-116.0,388.0,-116.0,766.0,45.0,1542.0,370.0,1788.0,55.0,2367.0,376.0,28,0,1,0;2;7,0.30806163
-429.0,-102.0,-768.0,-18.0,-861.0,212.0,-818.0,528.0,421.0,796.0,1169.0,1213.0,1868.0,1303.0,2668.0,1215.0,2900.0,1155.0,3534.0,913.0,3749.0,850.0,3810.0,237.0,3764.0,14.0,3252.0,-48.0,2810.0,0.0,2377.0,-116.0,433.0,-116.0,748.0,50.0,1549.0,350.0,1822.0,55.0,2357.0,348.0,28,7,1,3;7;10,0.24152155
-369.0,-117.0,-677.0,-107.0,-761.0,32.0,-776.0,292.0,561.0,666.0,1196.0,1028.0,2021.0,1130.0,2648.0,1064.0,2721.0,1040.0,3346.0,775.0,3749.0,732.0,3847.0,272.0,3785.0,-1.0,3208.0,-88.0,2810.0,0.0,2442.0,-140.0,376.0,-140.0,682.0,-60.0,1532.0,184.0,1812.0,-97.0,2361.0,199.0,28,4,1,0;3;7,0.21953666
-380.0,-123.0,-749.0,-94.0,-779.0,125.0,-659.0,429.0,561.0,666.0,1198.0,1033.0,2014.0,1130.0,2686.0,1054.0,2723.0,1040.0,3347.0,774.0,3749.0,732.0,3854.0,83.0,3794.0,-1.0,3208.0,-86.0,2810.0,0.0,2445.0,-140.0,376.0,-140.0,682.0,-60.0,1532.0,184.0,1812.0,-97.0,2360.0,200.0,28,4,1,0;3;7,0.22994822
-369.0,-117.0,-680.0,-104.0,-769.0,38.0,-776.0,292.0,561.0,666.0,1196.0,1028.0,2021.0,1130.0,2676.0,1119.0,3377.0,1005.0,3346.0,775.0,3726.0,716.0,3847.0,235.0,3784.0,-1.0,3208.0,-88.0,2810.0,0.0,2442.0,-140.0,360.0,-141.0,677.0,-62.0,1539.0,186.0,1825.0,-99.0,2355.0,198.0,28,5,1,0;3;7,0.2655252
-377.0,-151.0,-662.0,-135.0,-788.0,292.0,-659.0,412.0,560.0,652.0,1206.0,994.0,1865.0,1073.0,2684.0,970.0,2642.0,985.0,3361.0,744.0,3768.0,685.0,3851.0,253.0,3785.0,-22.0,3210.0,-87.0,2810.0,0.0,2452.0,-167.0,354.0,-167.0,678.0,-75.0,1534.0,160.0,1853.0,-114.0,2349.0,171.0,28,6,1,3;4;5,0.209773
-383.0,-151.0,-743.0,-128.0,-787.0,297.0,-660.0,415.0,566.0,653.0,1205.0,994.0,1852.0,1072.0,2616.0,991.0,2643.0,984.0,3361.0,744.0,3749.0,703.0,3852.0,127.0,3776.0,-24.0,3211.0,-87.0,2810.0,0.0,2451.0,-167.0,354.0,-167.0,678.0,-75.0,1534.0,160.0,1853.0,-114.0,2349.0,171.0,28,6,1,3;4;5,0.23034003
-374.0,-151.0,-662.0,-135.0,-787.0,296.0,-659.0,415.0,567.0,652.0,1217.0,1002.0,1867.0,1080.0,2544.0,1027.0,2588.0,1016.0,3182.0,735.0,3760.0,668.0,3851.0,257.0,3782.0,-27.0,3209.0,-90.0,2810.0,0.0,2450.0,-171.0,357.0,-171.0,679.0,-76.0,1534.0,159.0,1836.0,-115.0,2316.0,184.0,28,3,1,3;5;7,0.22121707
-374.0,-150.0,-743.0,-129.0,-787.0,301.0,-660.0,414.0,556.0,650.0,1216.0,1002.0,1852.0,1076.0,2546.0,1026.0,2597.0,1010.0,3198.0,721.0,3727.0,700.0,3852.0,108.0,3789.0,-24.0,3209.0,-90.0,2810.0,0.0,2450.0,-171.0,357.0,-171.0,669.0,-88.0,1524.0,147.0,1844.0,-106.0,2323.0,193.0,28,3,1,3;5;7,0.23298506
-399.0,-133.0,-736.0,-107.0,-804.0,334.0,-685.0,482.0,571.0,698.0,1231.0,1089.0,1974.0,1195.0,2765.0,1132.0,2911.0,1106.0,3743.0,808.0,3929.0,788.0,4020.0,118.0,3943.0,17.0,3323.0,-55.0,2920.0,0.0,2524.0,-120.0,415.0,-120.0,693.0,-37.0,1527.0,227.0,1825.0,-69.0,2431.0,242.0,28,4,1,3;5;7,0.26677173
-401.0,-133.0,-736.0,-107.0,-804.0,347.0,-685.0,483.0,569.0,698.0,1232.0,1091.0,1951.0,1195.0,2849.0,1117.0,2920.0,1102.0,3744.0,808.0,3930.0,787.0,4021.0,112.0,3941.0,16.0,3330.0,-53.0,2920.0,0.0,2524.0,-120.0,415.0,-120.0,692.0,-35.0,1526.0,228.0,1826.0,-70.0,2431.0,241.0,28,4,1,3;5;7,0.25847188
-369.0,-117.0,-677.0,-107.0,-768.0,34.0,-776.0,295.0,562.0,665.0,1199.0,1032.0,2077.0,1129.0,2777.0,1058.0,2827.0,1042.0,3456.0,773.0,3861.0,729.0,3957.0,268.0,3894.0,-3.0,3318.0,-89.0,2920.0,0.0,2536.0,-150.0,383.0,-150.0,684.0,-61.0,1532.0,182.0,1825.0,-99.0,2460.0,203.0,28,4,1,0;3;7,0.20492953
-374.0,-124.0,-742.0,-90.0,-777.0,151.0,-776.0,304.0,562.0,665.0,1198.0,1031.0,2121.0,1129.0,2758.0,1063.0,2827.0,1043.0,3457.0,773.0,3863.0,728.0,3969.0,104.0,3921.0,1.0,3319.0,-88.0,2920.0,0.0,2552.0,-123.0,381.0,-143.0,682.0,-61.0,1532.0,182.0,1825.0,-99.0,2479.0,233.0,28,4,1,0;3;7,0.21197677
-399.0,-150.0,-665.0,-135.0,-788.0,288.0,-661.0,415.0,555.0,653.0,1204.0,996.0,1868.0,1085.0,2687.0,1014.0,2749.0,999.0,3495.0,731.0,3760.0,716.0,3851.0,258.0,3788.0,-15.0,3210.0,-82.0,2810.0,0.0,2428.0,-165.0,372.0,-165.0,678.0,-73.0,1534.0,162.0,1848.0,-111.0,2343.0,174.0,28,6,1,0;3;7,0.24475555
-399.0,-150.0,-744.0,-128.0,-788.0,304.0,-666.0,413.0,554.0,653.0,1205.0,997.0,1966.0,1085.0,2693.0,1012.0,2759.0,994.0,3496.0,731.0,3758.0,717.0,3852.0,118.0,3784.0,-17.0,3210.0,-82.0,2810.0,0.0,2428.0,-165.0,372.0,-165.0,678.0,-73.0,1534.0,162.0,1847.0,-111.0,2343.0,174.0,28,6,1,0;3;7,0.25819293
-401.0,-127.0,-843.0,-61.0,-855.0,218.0,-828.0,470.0,285.0,756.0,988.0,1119.0,1872.0,1213.0,2498.0,1186.0,3118.0,1030.0,3416.0,807.0,3461.0,748.0,3504.0,343.0,3433.0,-6.0,3085.0,-45.0,2670.0,0.0,2269.0,-107.0,419.0,-127.0,584.0,-17.0,1388.0,281.0,1627.0,-82.0,2191.0,320.0,28,7,0,0;3;7,0.30442783
-401.0,-138.0,-843.0,-71.0,-855.0,206.0,-741.0,528.0,286.0,744.0,990.0,1105.0,1781.0,1198.0,2508.0,1170.0,3119.0,1013.0,3417.0,789.0,3461.0,736.0,3504.0,320.0,3439.0,-18.0,3084.0,-62.0,2670.0,0.0,2269.0,-122.0,418.0,-140.0,584.0,-30.0,1389.0,267.0,1672.0,-38.0,2199.0,345.0,28,7,0,3;7;9,0.3006913
-386.0,-118.0,-829.0,-82.0,-858.0,145.0,-793.0,441.0,334.0,694.0,1047.0,1061.0,1812.0,1143.0,2550.0,1107.0,3046.0,973.0,3354.0,727.0,3420.0,662.0,3461.0,206.0,3449.0,7.0,3059.0,-75.0,2670.0,0.0,2294.0,-119.0,384.0,-132.0,575.0,-37.0,1415.0,218.0,1700.0,-68.0,2209.0,244.0,28,1,0,0;5;7,0.3058547
-386.0,-118.0,-853.0,-82.0,-881.0,114.0,-846.0,402.0,338.0,693.0,1040.0,1049.0,1738.0,1128.0,2503.0,1052.0,2608.0,1025.0,3230.0,794.0,3566.0,758.0,3644.0,191.0,3622.0,17.0,3053.0,-75.0,2670.0,0.0,2288.0,-120.0,384.0,-133.0,574.0,-38.0,1415.0,217.0,1700.0,-69.0,2209.0,243.0,28,6,0,0;3;5,0.21790732
-388.0,-123.0,-818.0,-93.0,-856.0,202.0,-837.0,372.0,148.0,752.0,952.0,1149.0,1937.0,1256.0,2529.0,1240.0,3061.0,1093.0,3398.0,806.0,3425.0,772.0,3493.0,197.0,3448.0,8.0,3059.0,-57.0,2670.0,0.0,2287.0,-118.0,392.0,-134.0,594.0,-14.0,1379.0,303.0,1618.0,-54.0,2191.0,332.0,28,2,0,0;5;7,0.3286525
-389.0,-123.0,-778.0,-100.0,-861.0,245.0,-684.0,483.0,100.0,744.0,951.0,1147.0,1948.0,1256.0,2528.0,1240.0,3061.0,1093.0,3398.0,805.0,3425.0,776.0,3493.0,197.0,3451.0,8.0,3069.0,-56.0,2670.0,0.0,2287.0,-118.0,394.0,-134.0,594.0,-14.0,1379.0,303.0,1618.0,-54.0,2190.0,332.0,28,2,0,0;5;7,0.33055922
-389.0,-124.0,-777.0,-102.0,-861.0,242.0,-666.0,492.0,147.0,749.0,953.0,1145.0,1895.0,1251.0,2543.0,1234.0,3062.0,1086.0,3399.0,799.0,3426.0,768.0,3493.0,191.0,3451.0,2.0,3069.0,-61.0,2670.0,0.0,2287.0,-123.0,394.0,-137.0,594.0,-17.0,1379.0,300.0,1644.0,-26.0,2199.0,357.0,28,2,0,0;7;9,0.3298499
-396.0,-122.0,-839.0,-81.0,-848.0,325.0,-682.0,486.0,146.0,741.0,1016.0,1175.0,2133.0,1307.0,2575.0,1302.0,3413.0,1149.0,3626.0,819.0,3645.0,779.0,3707.0,180.0,3668.0,4.0,3170.0,-63.0,2780.0,0.0,2398.0,-121.0,398.0,-134.0,594.0,-15.0,1379.0,301.0,1674.0,-23.0,2169.0,363.0,28,2,0,0;2;7,0.3280856
-384.0,-119.0,-834.0,-84.0,-848.0,320.0,-719.0,463.0,145.0,743.0,1013.0,1178.0,2314.0,1313.0,2504.0,1311.0,3411.0,1157.0,3625.0,827.0,3644.0,791.0,3707.0,189.0,3670.0,15.0,3168.0,-55.0,2780.0,0.0,2402.0,-114.0,390.0,-132.0,594.0,-12.0,1379.0,306.0,1692.0,-18.0,2152.0,369.0,28,2,0,0;2;7,0.32694462
-401.0,-122.0,-782.0,-98.0,-861.0,253.0,-706.0,471.0,147.0,741.0,1016.0,1175.0,2255.0,1307.0,2509.0,1304.0,3413.0,1149.0,3627.0,818.0,3646.0,780.0,3708.0,186.0,3666.0,0.0,3170.0,-63.0,2780.0,0.0,2399.0,-121.0,398.0,-134.0,594.0,-15.0,1379.0,301.0,1674.0,-23.0,2169.0,363.0,28,2,0,0;2;7,0.32915628
-414.0,-112.0,-836.0,-62.0,-843.0,184.0,-817.0,477.0,292.0,751.0,1039.0,1184.0,1850.0,1288.0,2508.0,1264.0,3192.0,1095.0,3501.0,845.0,3545.0,805.0,3596.0,228.0,3538.0,24.0,3073.0,-64.0,2670.0,0.0,2266.0,-106.0,413.0,-123.0,594.0,-15.0,1379.0,303.0,1618.0,-54.0,2190.0,332.0,28,0,0,0;3;5,0.31748754
-420.0,-112.0,-831.0,-61.0,-849.0,152.0,-817.0,478.0,291.0,751.0,1039.0,1185.0,1867.0,1285.0,2539.0,1262.0,3192.0,1097.0,3501.0,846.0,3545.0,806.0,3599.0,132.0,3538.0,24.0,3073.0,-64.0,2670.0,0.0,2267.0,-106.0,412.0,-123.0,594.0,-15.0,1379.0,303.0,1613.0,-54.0,2191.0,332.0,28,0,0,0;3;5,0.314883
-421.0,-123.0,-832.0,-71.0,-848.0,127.0,-816.0,466.0,288.0,738.0,1042.0,1170.0,1852.0,1268.0,2606.0,1239.0,3194.0,1077.0,3502.0,825.0,3546.0,786.0,3598.0,111.0,3539.0,5.0,3072.0,-83.0,2670.0,0.0,2231.0,-137.0,434.0,-134.0,594.0,-29.0,1379.0,287.0,1644.0,-38.0,2199.0,344.0,28,0,0,0;5;9,0.30676037
-408.0,-112.0,-830.0,-64.0,-843.0,194.0,-819.0,469.0,331.0,750.0,1040.0,1184.0,1910.0,1292.0,2683.0,1265.0,3302.0,1093.0,3611.0,844.0,3656.0,804.0,3706.0,243.0,3677.0,32.0,3186.0,-65.0,2780.0,0.0,2376.0,-106.0,420.0,-128.0,594.0,-15.0,1379.0,302.0,1644.0,-55.0,2301.0,331.0,28,0,0,0;3;5,0.2873387
-408.0,-113.0,-817.0,-66.0,-849.0,147.0,-817.0,477.0,332.0,750.0,1040.0,1184.0,1925.0,1292.0,2703.0,1263.0,3302.0,1093.0,3611.0,843.0,3656.0,803.0,3709.0,130.0,3649.0,23.0,3198.0,-63.0,2780.0,0.0,2376.0,-106.0,420.0,-128.0,594.0,-15.0,1379.0,302.0,1644.0,-55.0,2301.0,331.0,28,0,0,0;3;5,0.2877405
-380.0,-115.0,-836.0,-79.0,-849.0,329.0,-749.0,462.0,328.0,687.0,1052.0,1062.0,1705.0,1141.0,2520.0,1060.0,2597.0,1041.0,3168.0,813.0,3533.0,778.0,3605.0,217.0,3544.0,-4.0,3041.0,-77.0,2670.0,0.0,2287.0,-117.0,393.0,-131.0,575.0,-40.0,1415.0,217.0,1697.0,-69.0,2219.0,244.0,28,4,0,0;3;7,0.22605567
-775.0,-96.0,-384.0,-113.0,-788.0,194.0,-717.0,430.0,312.0,693.0,842.0,1057.0,1873.0,1148.0,2538.0,1133.0,3095.0,1024.0,3279.0,747.0,3408.0,586.0,3464.0,249.0,3370.0,-31.0,3044.0,-76.0,2670.0,0.0,2302.0,-120.0,383.0,-148.0,575.0,-41.0,1415.0,215.0,1703.0,-72.0,2209.0,242.0,29,5,0,0;5;7,0.2879222
-384.0,-113.0,-775.0,-96.0,-801.0,175.0,-717.0,426.0,270.0,688.0,841.0,1057.0,1801.0,1150.0,2549.0,1132.0,3095.0,1024.0,3292.0,728.0,3408.0,584.0,3464.0,251.0,3369.0,-32.0,3043.0,-76.0,2670.0,0.0,2302.0,-120.0,383.0,-148.0,575.0,-41.0,1415.0,215.0,1703.0,-72.0,2209.0,242.0,29,5,0,0;5;7,0.32333964
-373.0,-114.0,-686.0,-114.0,-750.0,238.0,-664.0,433.0,294.0,677.0,785.0,1051.0,1693.0,1146.0,2436.0,1121.0,2681.0,1031.0,3013.0,737.0,3138.0,598.0,3231.0,226.0,3186.0,-19.0,2946.0,-66.0,2567.0,0.0,2191.0,-127.0,387.0,-127.0,576.0,-43.0,1415.0,217.0,1700.0,-73.0,2151.0,251.0,29,1,0,0;1;5,0.3558069
-374.0,-114.0,-760.0,-96.0,-761.0,234.0,-637.0,460.0,292.0,678.0,785.0,1050.0,1632.0,1146.0,2464.0,1119.0,2692.0,1022.0,3000.0,756.0,3137.0,598.0,3251.0,186.0,3235.0,-18.0,2950.0,-72.0,2567.0,0.0,2191.0,-105.0,389.0,-135.0,576.0,-43.0,1415.0,217.0,1700.0,-73.0,2151.0,251.0,29,1,0,0;1;5,0.34598517
-374.0,-114.0,-731.0,-103.0,-750.0,238.0,-672.0,417.0,293.0,678.0,784.0,1048.0,1633.0,1146.0,2462.0,1119.0,2682.0,1032.0,3000.0,756.0,3138.0,596.0,3231.0,207.0,3193.0,-15.0,2954.0,-66.0,2567.0,0.0,2183.0,-105.0,394.0,-135.0,576.0,-43.0,1415.0,217.0,1700.0,-73.0,2151.0,251.0,29,1,0,0;1;5,0.35072604
-374.0,-115.0,-762.0,-95.0,-761.0,195.0,-641.0,456.0,294.0,676.0,781.0,1046.0,1549.0,1134.0,2422.0,1106.0,2641.0,1007.0,2870.0,736.0,3003.0,576.0,3091.0,174.0,3074.0,-29.0,2875.0,-58.0,2495.0,0.0,2113.0,-113.0,387.0,-139.0,576.0,-46.0,1415.0,212.0,1704.0,-78.0,2119.0,234.0,29,1,0,0;1;5,0.35264105
-373.0,-114.0,-686.0,-114.0,-750.0,240.0,-670.0,419.0,295.0,675.0,779.0,1044.0,1610.0,1135.0,2433.0,1104.0,2631.0,1017.0,2873.0,724.0,3003.0,577.0,3071.0,229.0,3050.0,-15.0,2884.0,-55.0,2495.0,0.0,2120.0,-134.0,387.0,-134.0,576.0,-46.0,1415.0,212.0,1704.0,-78.0,2119.0,234.0,29,1,0,0;1;5,0.3591426
-380.0,-101.0,-766.0,-72.0,-753.0,232.0,-514.0,538.0,295.0,689.0,783.0,1058.0,1551.0,1146.0,2404.0,1117.0,2633.0,1027.0,2871.0,747.0,3006.0,600.0,3079.0,96.0,3061.0,-35.0,2895.0,-50.0,2495.0,0.0,2121.0,-102.0,389.0,-126.0,576.0,-34.0,1416.0,223.0,1704.0,-67.0,2120.0,245.0,29,1,0,0;1;9,0.35941815
-406.0,-105.0,-760.0,-82.0,-761.0,203.0,-645.0,466.0,295.0,689.0,788.0,1060.0,1548.0,1146.0,2420.0,1116.0,2634.0,1028.0,2870.0,744.0,3003.0,586.0,3079.0,97.0,3064.0,-34.0,2888.0,-45.0,2495.0,0.0,2118.0,-102.0,395.0,-126.0,576.0,-34.0,1415.0,223.0,1704.0,-67.0,2119.0,245.0,29,1,0,0;1;9,0.3579926
-386.0,-115.0,-720.0,-106.0,-750.0,237.0,-655.0,443.0,295.0,674.0,777.0,1039.0,1550.0,1135.0,2391.0,1108.0,2631.0,1017.0,2873.0,724.0,3003.0,577.0,3071.0,212.0,3012.0,-52.0,2884.0,-55.0,2495.0,0.0,2126.0,-111.0,400.0,-138.0,576.0,-46.0,1415.0,212.0,1704.0,-78.0,2119.0,234.0,29,1,0,0;1;5,0.3553325
-397.0,-115.0,-735.0,-99.0,-750.0,236.0,-663.0,433.0,294.0,679.0,787.0,1047.0,1985.0,1136.0,2324.0,1119.0,2544.0,997.0,2874.0,711.0,3003.0,576.0,3071.0,215.0,3050.0,-15.0,2899.0,-62.0,2495.0,0.0,2117.0,-113.0,407.0,-140.0,576.0,-46.0,1415.0,211.0,1674.0,-79.0,2119.0,233.0,29,1,0,1;3;5,0.3449775
-378.0,-114.0,-758.0,-96.0,-761.0,202.0,-619.0,474.0,294.0,676.0,787.0,1046.0,1996.0,1136.0,2360.0,1118.0,2544.0,997.0,2846.0,726.0,3005.0,589.0,3091.0,171.0,3075.0,-29.0,2867.0,-57.0,2495.0,0.0,2118.0,-113.0,387.0,-139.0,576.0,-46.0,1415.0,211.0,1674.0,-79.0,2119.0,233.0,29,1,0,1;3;5,0.33639297
-397.0,-115.0,-720.0,-106.0,-750.0,238.0,-655.0,443.0,294.0,676.0,787.0,1044.0,1988.0,1136.0,2325.0,1119.0,2475.0,1084.0,2873.0,709.0,3003.0,577.0,3071.0,213.0,3014.0,-52.0,2899.0,-62.0,2495.0,0.0,2117.0,-113.0,409.0,-138.0,576.0,-46.0,1415.0,211.0,1674.0,-79.0,2119.0,233.0,29,1,0,1;3;5,0.36147887
-426.0,-109.0,-821.0,-88.0,-836.0,203.0,-720.0,529.0,221.0,729.0,838.0,1146.0,1812.0,1249.0,2537.0,1222.0,3050.0,1081.0,3243.0,817.0,3364.0,688.0,3462.0,164.0,3426.0,-7.0,3085.0,-50.0,2670.0,0.0,2262.0,-117.0,407.0,-138.0,594.0,-26.0,1379.0,291.0,1597.0,-66.0,2191.0,320.0,29,0,0,0;5;7,0.32436106
-422.0,-109.0,-811.0,-81.0,-835.0,140.0,-719.0,532.0,221.0,729.0,841.0,1149.0,1742.0,1249.0,2580.0,1219.0,3052.0,1078.0,3245.0,816.0,3366.0,684.0,3462.0,205.0,3417.0,-21.0,3080.0,-51.0,2670.0,0.0,2262.0,-117.0,407.0,-138.0,594.0,-26.0,1379.0,291.0,1597.0,-66.0,2191.0,320.0,29,0,0,0;5;7,0.30360734
-422.0,-109.0,-807.0,-84.0,-834.0,140.0,-719.0,527.0,262.0,735.0,841.0,1144.0,1743.0,1246.0,2580.0,1214.0,3051.0,1073.0,3246.0,811.0,3365.0,678.0,3462.0,200.0,3417.0,-26.0,3080.0,-57.0,2670.0,0.0,2262.0,-121.0,407.0,-140.0,594.0,-28.0,1379.0,288.0,1628.0,-38.0,2199.0,345.0,29,0,0,0;5;9,0.30603403
-426.0,-110.0,-821.0,-87.0,-836.0,216.0,-720.0,527.0,222.0,727.0,840.0,1144.0,1742.0,1245.0,2579.0,1214.0,3051.0,1073.0,3245.0,811.0,3365.0,679.0,3462.0,156.0,3414.0,-16.0,3085.0,-56.0,2670.0,0.0,2262.0,-121.0,407.0,-140.0,594.0,-28.0,1379.0,288.0,1628.0,-38.0,2199.0,345.0,29,0,0,0;5;9,0.30630392
-443.0,-109.0,-732.0,-48.0,-856.0,235.0,-775.0,573.0,519.0,794.0,1169.0,1207.0,2119.0,1333.0,2782.0,1302.0,3461.0,1129.0,3745.0,864.0,3800.0,834.0,3852.0,188.0,3782.0,9.0,3302.0,-69.0,2864.0,0.0,2433.0,-107.0,432.0,-112.0,796.0,37.0,1584.0,351.0,1832.0,19.0,2408.0,361.0,28,0,1,0;5;9,0.30797046
-434.0,-172.0,-832.0,-12.0,-874.0,248.0,-853.0,567.0,490.0,846.0,1189.0,1285.0,2282.0,1397.0,2885.0,1381.0,3593.0,1221.0,3918.0,917.0,3972.0,865.0,4047.0,123.0,3970.0,24.0,3375.0,-133.0,2975.0,0.0,2543.0,-148.0,451.0,-131.0,850.0,72.0,1604.0,416.0,1890.0,114.0,2480.0,440.0,28,0,2,0;3;5,0.28012383
